latitude,longitude,place_name,country_code,timezone
5.6561,-75.87877,Andes,CO,America/Bogota
13.51825,99.95469,Damnoen Saduak,TH,Asia/Bangkok
41.50343,-74.01042,Newburgh,US,America/New_York
45.40008,-73.58248,Sainte-Catherine,CA,America/Toronto
58.23583,92.48278,Lesosibirsk,RU,Asia/Krasnoyarsk
57.14369,-2.09814,Aberdeen,GB,Europe/London
52.48173,-2.12139,Brierley Hill,GB,Europe/London
20.88098,75.11937,Parola,IN,Asia/Kolkata
51.44889,5.51978,Tongelre,NL,Europe/Amsterdam
44.85278,65.50917,Kyzylorda,KZ,Asia/Qyzylorda
50.11861,-5.53715,Penzance,GB,Europe/London
37.58105,29.26639,Serinhisar,TR,Europe/Istanbul
-20.25333,-43.80139,Itabirito,BR,America/Sao_Paulo
20.74122,-100.44843,Santa Rosa Jauregui,MX,America/Mexico_City
-21.98333,16.91667,Okahandja,NA,Africa/Windhoek
36.02506,-86.77917,Brentwood Estates,US,America/Chicago
35.25064,-91.73625,Searcy,US,America/Chicago
42.28639,18.84,Budva,ME,Europe/Podgorica
4.02219,101.02083,Teluk Intan,MY,Asia/Kuala_Lumpur
38.40917,112.73333,Xinzhou,CN,Asia/Shanghai
33.45122,-86.99666,Hueytown,US,America/Chicago
7.65649,4.92235,Efon-Alaaye,NG,Africa/Lagos
41.63976,2.35739,Cardedeu,ES,Europe/Madrid
64.5635,39.8302,Severodvinsk,RU,Europe/Moscow
-19.72806,-50.19556,Iturama,BR,America/Sao_Paulo
27.09978,-82.45426,Venice,US,America/New_York
42.30865,-83.48216,Canton,US,America/Detroit
25.87972,-97.50417,Heroica Matamoros,MX,America/Matamoros
37.95143,-91.77127,Rolla,US,America/Chicago
42.22718,14.39024,Lanciano,IT,Europe/Rome
37.35813,-6.03731,San Juan de Aznalfarache,ES,Europe/Madrid
-21.41222,-42.19667,Miracema,BR,America/Sao_Paulo
48.79325,2.29275,Fontenay-aux-Roses,FR,Europe/Paris
34.75856,136.13108,Ueno-ebisumachi,JP,Asia/Tokyo
11.8659,34.3869,Ar Ruseris,SD,Africa/Khartoum
39.32288,-76.72803,Woodlawn,US,America/New_York
-14.66463,-52.35558,Nova Xavantina,BR,America/Cuiaba
36.75965,137.36215,Namerikawa,JP,Asia/Tokyo
42.62833,20.89389,Glogovac,XK,Europe/Belgrade
-8.76194,-63.90389,Porto Velho,BR,America/Porto_Velho
10.22677,-67.33122,La Victoria,VE,America/Caracas
54.39635,24.04142,Alytus,LT,Europe/Vilnius
35.6803,51.0193,Shahre Jadide Andisheh,IR,Asia/Tehran
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
24.28859,116.11768,Meizhou,CN,Asia/Shanghai
41.55838,-81.56929,Collinwood,US,America/New_York
42.4251,-71.06616,Malden,US,America/New_York
42.16808,-88.42814,Huntley,US,America/Chicago
50.79205,-1.08593,Southsea,GB,Europe/London
20.88197,85.83334,Bhuban,IN,Asia/Kolkata
-19.65,47.31667,Antanifotsy,MG,Indian/Antananarivo
39.45621,-77.96389,Martinsburg,US,America/New_York
35.72917,10.58082,Msaken,TN,Africa/Tunis
52.2,8.63333,Kirchlengern,DE,Europe/Berlin
-21.42917,-45.94722,Alfenas,BR,America/Sao_Paulo
10.15031,-73.9614,El Copey,CO,America/Bogota
31.92923,34.86563,Ramla,IL,Asia/Jerusalem
34.08565,74.80555,Srinagar,IN,Asia/Kolkata
-25.42778,-49.27306,Curitiba,BR,America/Sao_Paulo
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
48.46458,9.22796,Pfullingen,DE,Europe/Berlin
-15.21194,-75.11028,Minas de Marcona,PE,America/Lima
41.57721,-93.71133,West Des Moines,US,America/Chicago
50.88506,4.07601,Denderleeuw,BE,Europe/Brussels
39.57582,-105.11221,Ken Caryl,US,America/Denver
42.819,47.1192,Buynaksk,RU,Europe/Moscow
41.50343,-74.01042,Newburgh,US,America/New_York
28.71271,77.656,Pilkhua,IN,Asia/Kolkata
-26.93366,29.24152,Standerton,ZA,Africa/Johannesburg
15.72892,120.57224,Burgos,PH,Asia/Manila
40.81,-73.9625,Morningside Heights,US,America/New_York
23.04419,-82.00919,Jaruco,CU,America/Havana
36.72544,3.55665,Thenia,DZ,Africa/Algiers
41.72059,-87.70172,Evergreen Park,US,America/Chicago
29.38242,70.91106,Alipur,PK,Asia/Karachi
51.955,5.22778,Culemborg,NL,Europe/Amsterdam
4.96667,10.7,Tonga,CM,Africa/Douala
42.35843,-71.05977,Boston,US,America/New_York
56.56317,-2.58736,Arbroath,GB,Europe/London
33.42585,-6.00137,Oulmes,MA,Africa/Casablanca
51.65333,5.2875,Vught,NL,Europe/Amsterdam
56.11281,69.49015,Ishim,RU,Asia/Yekaterinburg
11.50526,77.23826,Sathyamangalam,IN,Asia/Kolkata
46.67535,5.55575,Lons-le-Saunier,FR,Europe/Paris
22.10194,85.37752,Barbil,IN,Asia/Kolkata
50.82709,6.9747,Wesseling,DE,Europe/Berlin
40.1675,34.37389,Sungurlu,TR,Europe/Istanbul
31.28092,74.85849,Patti,IN,Asia/Kolkata
14.46693,75.92694,Davangere,IN,Asia/Kolkata
29.65163,-82.32483,Gainesville,US,America/New_York
-10.33333,39.28333,Nyangao,TZ,Africa/Dar_es_Salaam
60.2052,24.6522,Espoo,FI,Europe/Helsinki
45.53929,-122.38731,Troutdale,US,America/Los_Angeles
18.87813,72.93924,Uran,IN,Asia/Kolkata
34.95303,-120.43572,Santa Maria,US,America/Los_Angeles
40.82232,-74.15987,Nutley,US,America/New_York
53.00974,-3.05814,Rhosllanerchrugog,GB,Europe/London
37.58105,29.26639,Serinhisar,TR,Europe/Istanbul
51.168,7.973,Finnentrop,DE,Europe/Berlin
18.57677,-72.22625,Croix-des-Bouquets,HT,America/Port-au-Prince
38.07789,13.44275,Villabate,IT,Europe/Rome
49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev
-12.91667,-39.25,Muritiba,BR,America/Bahia
36.08497,9.37082,Siliana,TN,Africa/Tunis
43.91452,-69.96533,Brunswick,US,America/New_York
52.47774,10.5511,Gifhorn,DE,Europe/Berlin
10.20898,123.758,Naga,PH,Asia/Manila
-28.44917,-52.2,Marau,BR,America/Sao_Paulo
45.43341,-73.86586,Beaconsfield,CA,America/Toronto
-44.39672,171.25364,Timaru,NZ,Pacific/Auckland
25.92493,73.66633,Sojat,IN,Asia/Kolkata
-7.60361,37.00438,Kidodi,TZ,Africa/Dar_es_Salaam
35.30889,139.55028,Kamakura,JP,Asia/Tokyo
27.85,112.9,Xiangtan,CN,Asia/Shanghai
27.52948,68.75915,Khairpur Mir’s,PK,Asia/Karachi
16.455,120.5875,La Trinidad,PH,Asia/Manila
47.98372,10.18527,Memmingen,DE,Europe/Berlin
53.16167,6.76111,Hoogezand,NL,Europe/Amsterdam
40.49748,44.7662,Hrazdan,AM,Asia/Yerevan
40.34912,-111.90466,Saratoga Springs,US,America/Denver
23.0072,-82.4017,Boyeros,CU,America/Havana
26.44931,91.61356,Rangia,IN,Asia/Kolkata
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
6.03333,37.55,Arba Minch,ET,Africa/Addis_Ababa
53.51684,-113.3187,Sherwood Park,CA,America/Edmonton
19.04222,-98.11889,Casa Blanca,MX,America/Mexico_City
50.86079,17.4674,Brzeg,PL,Europe/Warsaw
-27.76952,30.79165,Vryheid,ZA,Africa/Johannesburg
40.42386,-3.53261,San Fernando de Henares,ES,Europe/Madrid
41.27621,-72.86843,East Haven,US,America/New_York
41.8542,-87.66561,Lower West Side,US,America/Chicago
47.83333,59.6,Shalqar,KZ,Asia/Aqtobe
13.70727,9.15013,Mirriah,NE,Africa/Niamey
50.82882,-0.32247,Lancing,GB,Europe/London
8.56697,123.33471,Dipolog,PH,Asia/Manila
25.6439,77.9129,Narwar,IN,Asia/Kolkata
-7.0981,109.3243,Randudongkal,ID,Asia/Jakarta
35.74788,-95.36969,Muskogee,US,America/Chicago
-7.0981,109.3243,Randudongkal,ID,Asia/Jakarta
51.19139,6.51352,Korschenbroich,DE,Europe/Berlin
-4.5833,15.16554,Kasangulu,CD,Africa/Kinshasa
6.46838,-73.26022,Socorro,CO,America/Bogota
25.92493,73.66633,Sojat,IN,Asia/Kolkata
19.32932,-98.1664,Contla,MX,America/Mexico_City
23.9028,89.11943,Kushtia,BD,Asia/Dhaka
48.73218,11.18709,Neuburg an der Donau,DE,Europe/Berlin
46.65581,32.6178,Kherson,UA,Europe/Kiev
21.01858,-101.2591,Guanajuato,MX,America/Mexico_City
33.7207,-116.21677,Indio,US,America/Los_Angeles
2.2139,102.3278,Kampung Ayer Molek,MY,Asia/Kuala_Lumpur
21.46527,83.97573,Sambalpur,IN,Asia/Kolkata
-19.32556,-41.25528,Resplendor,BR,America/Sao_Paulo
50.23805,8.86704,Nidderau,DE,Europe/Berlin
-27.76952,30.79165,Vryheid,ZA,Africa/Johannesburg
32.54278,111.50861,Danjiangkou,CN,Asia/Shanghai
25.49043,85.94001,Teghra,IN,Asia/Kolkata
9.91861,-68.30472,Tinaquillo,VE,America/Caracas
47.90771,106.88324,Ulan Bator,MN,Asia/Ulaanbaatar
4.02219,101.02083,Teluk Intan,MY,Asia/Kuala_Lumpur
43.16547,-77.70066,Gates-North Gates,US,America/New_York
53.37596,51.3452,Otradnyy,RU,Europe/Samara
43.50891,16.43915,Split,HR,Europe/Zagreb
-34.88422,150.60036,Nowra,AU,Australia/Sydney
61.78491,34.34691,Petrozavodsk,RU,Europe/Moscow
-37.9,145.18333,Wheelers Hill,AU,Australia/Melbourne
35.21222,2.31889,Ksar Chellala,DZ,Africa/Algiers
25.6439,77.9129,Narwar,IN,Asia/Kolkata
45.73333,4.91667,Bron,FR,Europe/Paris
44.98901,38.94324,Yablonovskiy,RU,Europe/Moscow
21.59983,71.21169,Amreli,IN,Asia/Kolkata
31.20176,29.91582,Alexandria,EG,Africa/Cairo
31.96258,73.97117,Naushahra Virkan,PK,Asia/Karachi
-44.39672,171.25364,Timaru,NZ,Pacific/Auckland
36.46917,10.78222,Beni Khiar,TN,Africa/Tunis
-8.66667,-35.71667,Catende,BR,America/Recife
-14.66463,-52.35558,Nova Xavantina,BR,America/Cuiaba
-11.94306,-76.70944,Chosica,PE,America/Lima
29.84576,-90.10674,Estelle,US,America/Chicago
14.37395,100.48528,Bang Ban,TH,Asia/Bangkok
25.87498,86.59611,Saharsa,IN,Asia/Kolkata
41.9001,-71.08977,Taunton,US,America/New_York
34.8825,128.62667,Sinhyeon,KR,Asia/Seoul
43.91452,-69.96533,Brunswick,US,America/New_York
-34.64167,-60.47389,Chacabuco,AR,America/Argentina/Buenos_Aires
37.05944,37.3825,Gaziantep,TR,Europe/Istanbul
22.4711,88.1453,Pujali,IN,Asia/Kolkata
7.57944,-8.53778,New Yekepa,LR,Africa/Monrovia
41.09246,45.36561,Qazax,AZ,Asia/Baku
35.48199,137.02166,Minokamo,JP,Asia/Tokyo
50.7236,-3.52751,Exeter,GB,Europe/London
31.76212,-95.63079,Palestine,US,America/Chicago
54.39635,24.04142,Alytus,LT,Europe/Vilnius
20.88197,85.83334,Bhuban,IN,Asia/Kolkata
48.8765,2.18967,Rueil-Malmaison,FR,Europe/Paris
41.57439,24.71204,Smolyan,BG,Europe/Sofia
41.57721,-93.71133,West Des Moines,US,America/Chicago
-8.73508,24.99798,Kamina,CD,Africa/Lubumbashi
-22.57306,-47.1725,Artur Nogueira,BR,America/Sao_Paulo
20.28527,-103.42897,Jocotepec,MX,America/Mexico_City
14.62072,74.83554,Sirsi,IN,Asia/Kolkata
50.82882,-0.32247,Lancing,GB,Europe/London
27.34089,117.4831,Shaowu,CN,Asia/Shanghai
-54.8,-68.3,Ushuaia,AR,America/Argentina/Ushuaia
9.91861,-68.30472,Tinaquillo,VE,America/Caracas
58.1908,40.17171,Danilov,RU,Europe/Moscow
29.98869,122.20488,Zhoushan,CN,Asia/Shanghai
40.63316,-74.13653,Port Richmond,US,America/New_York
40.93333,73,Jalal-Abad,KG,Asia/Bishkek
14.14989,121.3152,Calauan,PH,Asia/Manila
45.43341,-73.86586,Beaconsfield,CA,America/Toronto
39.00622,-77.4286,Sterling,US,America/New_York
53.83333,-2.98333,Poulton-le-Fylde,GB,Europe/London
3.27833,32.88667,Kitgum,UG,Africa/Kampala
-37.32167,-59.13316,Tandil,AR,America/Argentina/Buenos_Aires
36.91023,-121.75689,Watsonville,US,America/Los_Angeles
13.44581,101.18445,Phanat Nikhom,TH,Asia/Bangkok
56.11281,69.49015,Ishim,RU,Asia/Yekaterinburg
-6.25,38.66667,Mvomero,TZ,Africa/Dar_es_Salaam
45.99194,29.41824,Artsyz,UA,Europe/Kiev
39.33427,-76.43941,Middle River,US,America/New_York
60.2052,24.6522,Espoo,FI,Europe/Helsinki
7.6,4.18333,Olupona,NG,Africa/Lagos
48.98994,2.1699,Herblay,FR,Europe/Paris
27.85,112.9,Xiangtan,CN,Asia/Shanghai
45.35,126.28333,Shuangcheng,CN,Asia/Shanghai
34.25628,-78.04471,Leland,US,America/New_York
47.90771,106.88324,Ulan Bator,MN,Asia/Ulaanbaatar
35.82756,137.95378,Ina,JP,Asia/Tokyo
27.09978,-82.45426,Venice,US,America/New_York
12.1277,78.15794,Dharmapuri,IN,Asia/Kolkata
23.5654,119.58627,Magong,TW,Asia/Taipei
40.82232,-74.15987,Nutley,US,America/New_York
34.95303,-120.43572,Santa Maria,US,America/Los_Angeles
25.75728,75.37991,Deoli,IN,Asia/Kolkata
34.09611,-118.10583,San Gabriel,US,America/Los_Angeles
-10.90889,-37.03861,Barra dos Coqueiros,BR,America/Maceio
36.46917,10.78222,Beni Khiar,TN,Africa/Tunis
50.09019,8.4493,Hofheim am Taunus,DE,Europe/Berlin
32.61603,44.02488,Karbala,IQ,Asia/Baghdad
10.61285,12.19458,Biu,NG,Africa/Lagos
14.67751,-60.94228,Le Robert,MQ,America/Martinique
6.46838,-73.26022,Socorro,CO,America/Bogota
43.54072,-116.56346,Nampa,US,America/Boise
32.61603,44.02488,Karbala,IQ,Asia/Baghdad
25.67927,-80.31727,Kendall,US,America/New_York
32.50611,120.14278,Jiangyan,CN,Asia/Shanghai
54.03876,43.91385,Kovylkino,RU,Europe/Moscow
48.79325,2.29275,Fontenay-aux-Roses,FR,Europe/Paris
-8.73508,24.99798,Kamina,CD,Africa/Lubumbashi
48.15659,28.28489,Soroca,MD,Europe/Chisinau
1.6,103.81667,Ulu Tiram,MY,Asia/Kuala_Lumpur
-21.41222,-42.19667,Miracema,BR,America/Sao_Paulo
23.5654,119.58627,Magong,TW,Asia/Taipei
23.1959,86.51499,Kenda,IN,Asia/Kolkata
43.2907,5.4384,Marseille 11,FR,Europe/Paris
-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion
64.5635,39.8302,Severodvinsk,RU,Europe/Moscow
-13.7804,34.4587,Salima,MW,Africa/Blantyre
40.55851,17.80774,Mesagne,IT,Europe/Rome
43.16547,-77.70066,Gates-North Gates,US,America/New_York
31.78336,35.23388,East Jerusalem,PS,Asia/Hebron
41.82143,41.77921,Kobuleti,GE,Asia/Tbilisi
53.43333,-7.95,Athlone,IE,Europe/Dublin
42.30865,-83.48216,Canton,US,America/Detroit
39.09112,-94.41551,Independence,US,America/Chicago
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
40.87329,14.43865,Somma Vesuviana,IT,Europe/Rome
41.55838,-81.56929,Collinwood,US,America/New_York
40.81,-73.9625,Morningside Heights,US,America/New_York
32.57756,71.52847,Mianwali,PK,Asia/Karachi
-11.48472,-37.93278,Rio Real,BR,America/Bahia
37.30553,120.82747,Zhuangyuan,CN,Asia/Shanghai
18.20854,-71.10077,Santa Cruz de Barahona,DO,America/Santo_Domingo
43.61062,-72.97261,Rutland,US,America/New_York
49.41029,38.15035,Svatove,UA,Europe/Zaporozhye
9.82564,78.25795,Tiruppuvanam,IN,Asia/Kolkata
55.67938,12.53463,Frederiksberg,DK,Europe/Copenhagen
-11.78333,19.91667,Luena,AO,Africa/Luanda
61.78491,34.34691,Petrozavodsk,RU,Europe/Moscow
13.73417,-89.71472,Sonzacate,SV,America/El_Salvador
48.8765,2.18967,Rueil-Malmaison,FR,Europe/Paris
27.85,112.9,Xiangtan,CN,Asia/Shanghai
43.11667,1.6,Pamiers,FR,Europe/Paris
41.57721,-93.71133,West Des Moines,US,America/Chicago
19.32889,-99.32556,San Lorenzo Acopilco,MX,America/Mexico_City
-1.26424,104.09701,Simpang,ID,Asia/Jakarta
7.83389,-72.47417,Villa del Rosario,CO,America/Bogota
41.82143,41.77921,Kobuleti,GE,Asia/Tbilisi
43.62558,13.39954,Falconara Marittima,IT,Europe/Rome
40.24537,-75.64963,Pottstown,US,America/New_York
52.59319,13.32127,Wittenau,DE,Europe/Berlin
17.30858,97.01124,Kyaikto,MM,Asia/Yangon
39.32011,-76.51552,Rosedale,US,America/New_York
53.69786,-2.68758,Leyland,GB,Europe/London
28.92694,78.23456,Bachhraon,IN,Asia/Kolkata
33.92866,-6.90656,Temara,MA,Africa/Casablanca
34.65918,109.22921,Yanliang,CN,Asia/Shanghai
54.52156,9.5586,Schleswig,DE,Europe/Berlin
29.69221,72.54566,Hasilpur,PK,Asia/Karachi
-23.7975,-48.59278,Buri,BR,America/Sao_Paulo
-30.60106,-71.19901,Ovalle,CL,America/Santiago
-33.38056,-56.52361,Durazno,UY,America/Montevideo
51.12794,4.21372,Temse,BE,Europe/Brussels
5.20856,-74.73584,Honda,CO,America/Bogota
-7.60361,37.00438,Kidodi,TZ,Africa/Dar_es_Salaam
27.9247,78.40102,Chharra,IN,Asia/Kolkata
4.96667,10.7,Tonga,CM,Africa/Douala
51.35084,-1.99421,Devizes,GB,Europe/London
13.70727,9.15013,Mirriah,NE,Africa/Niamey
16.455,120.5875,La Trinidad,PH,Asia/Manila
45.78071,12.84052,Portogruaro,IT,Europe/Rome
-7.57897,112.23109,Diwek,ID,Asia/Jakarta
52.48173,-2.12139,Brierley Hill,GB,Europe/London
40.66482,122.22833,Yingkou,CN,Asia/Shanghai
-23.85972,35.34722,Maxixe,MZ,Africa/Maputo
40.49748,44.7662,Hrazdan,AM,Asia/Yerevan
41.8542,-87.66561,Lower West Side,US,America/Chicago
36.53333,136.61667,Nonoichi,JP,Asia/Tokyo
43.4125,23.225,Montana,BG,Europe/Sofia
10.7375,122.9666,Talisay,PH,Asia/Manila
50.23019,8.77155,Karben,DE,Europe/Berlin
34.09611,-118.10583,San Gabriel,US,America/Los_Angeles
-6.8048,110.8405,Kudus,ID,Asia/Jakarta
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
25.80565,68.49143,Bhit Shah,PK,Asia/Karachi
15.48131,-86.57415,Olanchito,HN,America/Tegucigalpa
48.52961,12.16179,Landshut,DE,Europe/Berlin
41.50343,-74.01042,Newburgh,US,America/New_York
53.69786,-2.68758,Leyland,GB,Europe/London
5.27247,-3.59625,Bonoua,CI,Africa/Abidjan
26.44931,91.61356,Rangia,IN,Asia/Kolkata
5.4709,100.24529,Batu Feringgi,MY,Asia/Kuala_Lumpur
44.73941,-93.12577,Rosemount,US,America/Chicago
19.8173,-97.35992,Teziutlan,MX,America/Mexico_City
-7.51611,109.05389,Wangon,ID,Asia/Jakarta
35.6803,51.0193,Shahre Jadide Andisheh,IR,Asia/Tehran
20.14298,-77.43532,Media Luna,CU,America/Havana
-37.88333,145.06667,Carnegie,AU,Australia/Melbourne
41.24264,16.50104,Bisceglie,IT,Europe/Rome
46.32313,-0.45877,Niort,FR,Europe/Paris
58.23583,92.48278,Lesosibirsk,RU,Asia/Krasnoyarsk
25.92127,86.79271,Madhipura,IN,Asia/Kolkata
44.43579,26.01649,Sector 6,RO,Europe/Bucharest
32.87533,71.57118,Daud Khel,PK,Asia/Karachi
24.41288,76.56719,Aklera,IN,Asia/Kolkata
-12.91667,-39.25,Muritiba,BR,America/Bahia
52.68333,0.93333,East Dereham,GB,Europe/London
7.62789,4.74161,Ilesa,NG,Africa/Lagos
31.12406,-97.90308,Copperas Cove,US,America/Chicago
34.75856,136.13108,Ueno-ebisumachi,JP,Asia/Tokyo
25.75728,75.37991,Deoli,IN,Asia/Kolkata
16.75973,-93.11308,Tuxtla,MX,America/Mexico_City
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
25.75728,75.37991,Deoli,IN,Asia/Kolkata
14.0823,98.19151,Dawei,MM,Asia/Yangon
49.68369,8.61839,Bensheim,DE,Europe/Berlin
54.52156,9.5586,Schleswig,DE,Europe/Berlin
45.53069,9.40531,Gorgonzola,IT,Europe/Rome
18.03496,-66.8499,Yauco,PR,America/Puerto_Rico
33.41012,-91.06177,Greenville,US,America/Chicago
43.32686,-2.98884,Leioa,ES,Europe/Madrid
43.82634,144.09638,Motomachi,JP,Asia/Tokyo
-22.97056,-46.99583,Valinhos,BR,America/Sao_Paulo
55.25,24.75,Ukmerge,LT,Europe/Vilnius
41.27621,-72.86843,East Haven,US,America/New_York
9.92787,-84.13722,San Rafael,CR,America/Costa_Rica
51.78967,1.15597,Clacton-on-Sea,GB,Europe/London
42,21.32778,Saraj,MK,Europe/Skopje
34.09668,-117.71978,Claremont,US,America/Los_Angeles
47.38093,-122.23484,Kent,US,America/Los_Angeles
25.75728,75.37991,Deoli,IN,Asia/Kolkata
-7.73379,113.69785,Besuki,ID,Asia/Jakarta
31.78336,35.23388,East Jerusalem,PS,Asia/Hebron
43.1009,-75.23266,Utica,US,America/New_York
48.77275,5.16108,Bar-le-Duc,FR,Europe/Paris
35.25064,-91.73625,Searcy,US,America/Chicago
9.58126,8.2926,Kafanchan,NG,Africa/Lagos
-7.54972,110.71639,Ngemplak,ID,Asia/Jakarta
50.7236,-3.52751,Exeter,GB,Europe/London
50.09019,8.4493,Hofheim am Taunus,DE,Europe/Berlin
42.97086,-82.42491,Port Huron,US,America/Detroit
7.62789,4.74161,Ilesa,NG,Africa/Lagos
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
53.95278,32.86389,Roslavl’,RU,Europe/Moscow
7.50251,5.06258,Igbara-Odo,NG,Africa/Lagos
0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi
17.94979,-94.91386,Acayucan,MX,America/Mexico_City
51.78967,1.15597,Clacton-on-Sea,GB,Europe/London
-1.26753,116.82887,Balikpapan,ID,Asia/Makassar
39.45621,-77.96389,Martinsburg,US,America/New_York
29.69221,72.54566,Hasilpur,PK,Asia/Karachi
53.83333,-2.98333,Poulton-le-Fylde,GB,Europe/London
9.57046,76.32756,Kalavoor,IN,Asia/Kolkata
25.6439,77.9129,Narwar,IN,Asia/Kolkata
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
-28.81833,-52.51028,Soledade,BR,America/Sao_Paulo
28.88162,120.03308,Guli,CN,Asia/Shanghai
50.86079,17.4674,Brzeg,PL,Europe/Warsaw
37.73604,-120.93549,Riverbank,US,America/Los_Angeles
52.68333,0.93333,East Dereham,GB,Europe/London
56.85836,35.90057,Tver,RU,Europe/Moscow
52.09,5.23333,Zeist,NL,Europe/Amsterdam
13.48082,-86.58208,Somoto,NI,America/Managua
57.97472,33.2525,Valday,RU,Europe/Moscow
42.35843,-71.05977,Boston,US,America/New_York
41.9001,-71.08977,Taunton,US,America/New_York
-6.8,39.25,Magomeni,TZ,Africa/Dar_es_Salaam
50.82709,6.9747,Wesseling,DE,Europe/Berlin
45.44694,8.62118,Novara,IT,Europe/Rome
51.64316,-0.36053,Bushey,GB,Europe/London
36.53333,136.61667,Nonoichi,JP,Asia/Tokyo
35.88264,-80.08199,Thomasville,US,America/New_York
39.33427,-76.43941,Middle River,US,America/New_York
34.21639,-119.0376,Camarillo,US,America/Los_Angeles
38.45598,48.87498,Astara,AZ,Asia/Baku
36.33011,138.89585,Annaka,JP,Asia/Tokyo
9.535,-13.68778,Camayenne,GN,Africa/Conakry
53.53333,-7.35,An Muileann gCearr,IE,Europe/Dublin
36.33011,138.89585,Annaka,JP,Asia/Tokyo
37.31065,13.57661,Agrigento,IT,Europe/Rome
38.70734,-77.02303,Fort Washington,US,America/New_York
40.94065,-73.99681,Dumont,US,America/New_York
50.75767,-1.5443,Lymington,GB,Europe/London
14.67751,-60.94228,Le Robert,MQ,America/Martinique
7.6,4.18333,Olupona,NG,Africa/Lagos
35.61452,-88.81395,Jackson,US,America/Chicago
51.39148,-0.29825,Surbiton,GB,Europe/London
40.64621,-73.97069,Kensington,US,America/New_York
53.53041,43.67663,Nizhniy Lomov,RU,Europe/Moscow
49.68369,8.61839,Bensheim,DE,Europe/Berlin
10.7375,122.9666,Talisay,PH,Asia/Manila
40.68066,-73.47429,Massapequa,US,America/New_York
38.40917,112.73333,Xinzhou,CN,Asia/Shanghai
10.15031,-73.9614,El Copey,CO,America/Bogota
57.47908,-4.22398,Inverness,GB,Europe/London
60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg
43.35071,46.10925,Gudermes,RU,Europe/Moscow
-28.81833,-52.51028,Soledade,BR,America/Sao_Paulo
28.88162,120.03308,Guli,CN,Asia/Shanghai
5.20856,-74.73584,Honda,CO,America/Bogota
30.81383,75.16878,Moga,IN,Asia/Kolkata
49.65186,26.97253,Krasyliv,UA,Europe/Kiev
50.11861,-5.53715,Penzance,GB,Europe/London
25.75728,75.37991,Deoli,IN,Asia/Kolkata
31.71667,73.38333,Sangla Hill,PK,Asia/Karachi
42.58342,-71.8023,Fitchburg,US,America/New_York
46.08333,122.08333,Ulanhot,CN,Asia/Shanghai
-17.83333,48.41667,Ambatondrazaka,MG,Indian/Antananarivo
19.32889,-99.32556,San Lorenzo Acopilco,MX,America/Mexico_City
8.88649,2.59753,Tchaourou,BJ,Africa/Porto-Novo
41.9001,-71.08977,Taunton,US,America/New_York
-44.39672,171.25364,Timaru,NZ,Pacific/Auckland
42.97086,-82.42491,Port Huron,US,America/Detroit
-12.91667,-39.25,Muritiba,BR,America/Bahia
26.2173,-80.22588,North Lauderdale,US,America/New_York
-22.53722,-42.98194,Guapimirim,BR,America/Sao_Paulo
-28.81833,-52.51028,Soledade,BR,America/Sao_Paulo
51.12794,4.21372,Temse,BE,Europe/Brussels
38.68712,-4.10734,Puertollano,ES,Europe/Madrid
29.84576,-90.10674,Estelle,US,America/Chicago
52.57583,6.61944,Hardenberg,NL,Europe/Amsterdam
-10.90889,-37.03861,Barra dos Coqueiros,BR,America/Maceio
34.25628,-78.04471,Leland,US,America/New_York
33.54428,-84.23381,Stockbridge,US,America/New_York
52.68333,0.93333,East Dereham,GB,Europe/London
41.47892,-87.45476,Schererville,US,America/Chicago
43.61058,1.33467,Colomiers,FR,Europe/Paris
42.8139,-1.64295,Segundo Ensanche,ES,Europe/Madrid
9.91861,-68.30472,Tinaquillo,VE,America/Caracas
-20.25333,-43.80139,Itabirito,BR,America/Sao_Paulo
5.4709,100.24529,Batu Feringgi,MY,Asia/Kuala_Lumpur
-11.94306,-76.70944,Chosica,PE,America/Lima
52.47774,10.5511,Gifhorn,DE,Europe/Berlin
14.53767,46.83187,Ataq,YE,Asia/Aden
25.87498,86.59611,Saharsa,IN,Asia/Kolkata
30.5427,-97.54667,Hutto,US,America/Chicago
42.16808,-88.42814,Huntley,US,America/Chicago
36.06386,4.62744,El Achir,DZ,Africa/Algiers
15.79408,104.1451,Yasothon,TH,Asia/Bangkok
50.82882,-0.32247,Lancing,GB,Europe/London
35.64889,117.27583,Sishui,CN,Asia/Shanghai
34.25807,-88.70464,Tupelo,US,America/Chicago
34.06635,-84.67837,Acworth,US,America/New_York
12.25282,79.41727,Gingee,IN,Asia/Kolkata
2.2139,102.3278,Kampung Ayer Molek,MY,Asia/Kuala_Lumpur
